condsFile,square,loc1,loc2,corrAns,trialsNum,trialNum,taskLoop.thisRepN,taskLoop.thisTrialN,taskLoop.thisN,taskLoop.thisIndex,trialsLoop.thisRepN,trialsLoop.thisTrialN,trialsLoop.thisN,trialsLoop.thisIndex,instrText.started,instrText.stopped,instrImg.started,instrImg.stopped,trialResp.keys,trialResp.started,trialResp.stopped,trialGrid.started,trialGrid.stopped,trialSquare.started,trialSquare.stopped,trialFix.started,trialFix.stopped,greenGrid.started,greenGrid.stopped,redGrid.started,redGrid.stopped,trialResp.rt,participant,taskVer,date,expName,psychopyVersion,frameRate,
nBack1Cond.xlsx,6,0.2,0.0,None,1,1,0,0,0,0,0,0,0,0,12.605588300153613,None,12.605588300153613,None,None,13.277792100328952,None,13.277792100328952,None,13.277792100328952,14.280677400063723,14.247476400341839,None,13.277792100328952,None,13.277792100328952,None,,a,1,2020_Jul_08_1602,nBackNewAlpha2,2020.1.3,59.92893638192875,
nBack1Cond.xlsx,6,0.2,0.0,space,1,2,0,0,0,0,0,1,1,1,,,,,space,15.229671100154519,None,15.229671100154519,None,15.229671100154519,16.22900230018422,16.212979700416327,17.2128904000856,15.229671100154519,None,15.229671100154519,None,0.6866247998550534,a,1,2020_Jul_08_1602,nBackNewAlpha2,2020.1.3,59.92893638192875,
nBack1Cond.xlsx,2,0.0,0.2,None,1,3,0,0,0,0,0,2,2,2,,,,,space,17.23349370015785,None,17.23349370015785,None,17.23349370015785,18.24654050031677,18.212260000407696,19.21241580042988,17.23349370015785,None,17.23349370015785,None,0.4748602001927793,a,1,2020_Jul_08_1602,nBackNewAlpha2,2020.1.3,59.92893638192875,
